,asin_id,review_id,review_title,review_description,rating
146,B07XDD71LQ,RABFNEE514Q0O,$0,"

  Tapestry is one of the best produced games of all times. Without a doubt. Though this is one of those board games which did not enjoy much love among cult board gamers due to some balancing issues here and there, my group and i loved it (with a few house rules adjusted). Some people did complain that this is not a civic building game but i find it exactly the opposite. You get a civilization with some unique features (acc to which you will have to adjuat your strategy) and you have 4 different paths to advance your civilization on (military, science, exploration and inventions) and there is also a central map board to explore tiles on and conquer areas to gain certain resource/benefits. Sounds pretty much a civilization building game to me. The only complaint i have from this game is the conflict which is very minimal and sometimes completely unnecessary, but then again, most Euro games do shy away from conflicts and battles. This is a beautiful engine building civilization game which will test your brains for sure. Now, coming to the production, as mentioned earlier, is beautiful. Special mention to the playeraids which are so informative yet crisp. It exactly does the job for which it was made.Overall, it is a fun Euro style civic engine building game with alot of choices. Moreover, there are so many ways to win this game that it never gets booring. Each time i play this i end up discovering a new strategy.

",4.0 out of 5 stars
147,B07XDD71LQ,R382ZZVAG5IY8,$0,"

  This game is a lot of fun. There is so many different strategies that work for it which makes every game you play different. If you are looking for a fun game that is easy to learn but still has lots of verity in strategies this game is a good one to get

",5.0 out of 5 stars
148,B07XDD71LQ,RG6A2Y2STVKTJ,$0,"

  Such a terrific board game, the wife and I love it. We play every couple nights, there are so many strategies it keeps the game very fresh and fun

",5.0 out of 5 stars
149,B07XDD71LQ,R3RENV2TKFWC51,$0,"

  Replay value is great with this civ building game. All of the reviews are right! It's a great balanced game. Looking forward to some expansions :)

",5.0 out of 5 stars
150,B00628K9BY,R37L87KXI16HQV,"
Finally! Thank You Olive Films!
","

  I tell you what, man, back in 2006 Fox announced that the seventh season of KOTH would be coming out on dvd soon. 2007 came and went, no dvds. Fox announced that they scrapped their plans to release any more seasons of KOTH. Dang it, man, Dang it! The fans went crazy and petitioned Fox to please release KOTH but we just got ignored. That is just bad business Fox, dirty pool, Fox, dirty pool. Now listen up Fox, at Strickland the customer comes first. That is right, the customer comes first. I reckon Fox needs to be schooled on that lesson.Flash forward to 2014. After nearly nine dang years of praying for this to come out, Olive Films comes to the rescue and starts releasing KOTH on dvd. Now I read some reviews on here and I got mighty scared to buy this, I tell you what. People were saying that their screens would just go black after an episode and not return to the menu, the dvds wouldn't play, and someone was even talking about dang tv logos at the beginning of the shows. I don't know if they got bad bootleg copies or what but the set I have plays perfectly. There are no tv logos and my dvds go back to the main menu after each episode. Every time, man, every dang time.Yeah man, I tell ya what, man. Those dang ol' Fox flipper dvds, man. No worries, man, no worries. All 23 uncut episodes are on three single sided dual layered dvds. Let me break it on down for y'all:Disc One:01 Get Your Freak Off02 The Fat And The Furious03 Bad Girls, Bad Girls, Whatcha Gonna Do04 Goodbye, Normal Jeans05 Dances With Dogs06 The Son Also Roses07 The Texas Skilsaw Massacre08 Full Metal Dust JacketDisc Two:09 Pigmalion10 Megadale11 Boxing Luanne12 Vision Quest13 Queasy Rider14 Board Games15 An Officer And A Gentle Boy16 The Miseducation Of Bobby HillDisc Three:17 The Good Buck18 I Never Promised You An Organic Garden19 Be True To Your Fool20 Racist Dawg21 Night And Deity22 Maid In Arlen23 The Witches Of East ArlenVideo: The episodes are presented in a solid 1:33 transfer just like they aired. The colors pop and for the most part everything looks good. Sometimes I'll notice some jaggies in certain scenes but it isn't too dang bad or distracting.Audio: English 2.0 and Spanish 2.0. The audio is clear sounding and I have no complaints.Subtitles: EnglishExtras: Boy, I tell you what, man, this dang ol' set just has the episodes and nothing else. Dang ol' bare bones dvd. Dang it!

",5.0 out of 5 stars
151,B00628K9BY,R3TV1NS6OSY9X0,"
Olive Films Cons
","

  If you didn't already know, King of the Hill DVD releases from Fox ceased after season six, and years later the rest of the show was released by Olive Films. While it is nice to be able to own the whole series, Olive Films season seven set has some minor differences that I'm sure fans who own seasons 1-6 would like to be aware of. First off, while the discs are single-sided and don't require flipping like the previous sets, there is a slight loss in picture quality as a result. I watch the show on a 65"" 4K television, so those with lesser displays may not notice, but on my end the picture is not as clear, there are a lot of noticeable jagged lines, and there are quick instances of visible interlacing. These are not issues I had with the previous sets, and they don't warrant skipping out on this release, but they are worth noting. Also, there is no longer a chapter break after the opening theme song, so while I could hit ""Skip"" to bypass the intro on previous sets, I cannot on the Olive Films season seven release because it will bring you to the mid-mark of the episode. Instead one must manually fast-forward if they don't want to see the theme song before every episode.

",4.0 out of 5 stars
152,B00628K9BY,RJ77SCFS4V1OM,"
Good show, Great to have the set. Good packaging
","

  I just revived my copy of season 7 and 8 on physical DVD Like many other fans I am thrilled to get to own seasons 7 and 8 on DVD. I'm not a big fan of digital distribution so when I herd they were being released on DVD a few months ago I instantly  pre-ordered.Both season 7 and 8 feature nice packaging in the style of normal size cases with a swing flap that I personally prefer over the older style fold outs or slim cases. The artwork is nice and colorful. The cases are clear and an episode list is printed on the reverse side of the art work.I was happy to see that the three discs are single sided and not flippers. They house about eight episodes a disc. The only small drawback for me is that there are no bonus features at all. I am still extremely happy with everything else. I hope Olive Films will continue to release the remaining seasons on DVD. These two sets have been the first DVDs I have ever pre-ordered, and I would be more then happy to pre-order the rest of the seasons as they become available.

",5.0 out of 5 stars
153,B00628K9BY,R34CYQTSX92OW5,"
Great show for anyone into comedy
","

  Such an excellent show, one of the best-of-all-time in my personal opinion. Filled with laughs that address the times it was made in, it can be appreciated by both adults & children alike. Anyone who grew up in the 2000s should have an appreciation for this show which brings a level of nostalgia to the table. Written, produced, & directed by some of the same people responsible for the American-version of the ""The Office,"" if you like this show, you'll love ""King of the Hill.""

",5.0 out of 5 stars
154,B00628K9BY,RAB571HB4S7QI,"
Not sure how to rate this.
","

  The seller shipped my order promptly and it arrived in perfect condition. The season comes in a case that is single DVD size and holds three discs, so I like the space-saving aspect. I am collecting all if the seasons of King of the Hill, my favorite show, but this season, season 7, is just damn boring. So I give all seasons prior a 5 star because they are awesone and this one a three because they are okay.

",3.0 out of 5 stars
155,B00628K9BY,R5AV4AXSOZQJT,"
AT LONG LAST! THANKS, OLIVE FILMS!
","

  A wrong has finally been righted with the release of Seasons 7 through 10 of ""King of the Hill,"" an animated classic. The characters were all likeable, even Peggy when the writers began dumbing down her character. As much as I loved the risque animated shows like ""The Simpsons,"" ""Family Guy,"" and ""Futurama"" (which was less risque than the former two), it was nice to see a show about a normal family in a normal neighborhood. I'm clinging on to the hope that the remaining three seasons will see release on DVD before the end of the year. I understand that it was considered by Fox that it was not financially viable to release the remaining seasons on DVD (which is why ""Malcolm in the Middle"" has only seen one season on DVD); well, whatever the reason, I'm just glad that we fans now have these classics.

",5.0 out of 5 stars
156,B00628K9BY,RHJH1ZWF6JQCD,"
King Of The Hill Is Back!!!!
","

  Well, I’ve never thought I’d see the day when King Of The Hill seasons 7-13 would finally be on DVD…It’s about fricking time!! Two Thumbs way way up for Olive Films for getting the rights to distribute the rest of this awesome show!! Now for the people leaving two, and one star ratings complaining about the DVD Quality? Claiming that the show won’t go back to the episode menu if you decide to watch it by episode? Well, either they have jacked up DVD players, or they’re lying sacks of dirt! I’ve tested it on my personal Desktop computer, My PS3 gaming console and my Sony Blu-Ray player and the disks play just fine!!! You can either watch all the episodes back to back, or individually. It works fine!Now for the people whining about Special Features, They pretty stopped doing all that after season 3 or so. Once they tell you how they draw the characters, and demonstrate how the show is made, it makes sense that they would eventually stop… right?Anyway, Thanks Olive Films for doing this for all the fans of King Of The Hill!

",5.0 out of 5 stars
157,B00628K9BY,R2N7H9PXVH10QH,"
The best episode in a strong Season 7
","

  The best episode in a strong Season 7 -- indeed, one of the best in the whole series. The main characters are at their most believable (the episode's early stages positively crackle with authenticity), it moves along crisply and logically and the script is consistently hilarious, thanks not least to an inspired, detailed performance by David Cross as lead ""witch"" Ward Rackley. (KotH always got the best out of its guest stars.) Even the ending works -- and this is where many otherwise excellent episodes of the show fall down. Simply brilliant from start to finish.

",5.0 out of 5 stars
158,B00628K9BY,R1Z98BCXQ29Z3P,"
Make sure no scratches if it came like mine
","

  Not new? DVDs inside were out of order in box and one was flipped upside down. Very strange. Nothing else was wrong and dvds were flawless so no biggy

",5.0 out of 5 stars
159,B00628K9BY,R1YAYM7A4D55IW,"
Good show
","

  Love this series was disappointed when they took it off air use to recited it and watch it every morning

",5.0 out of 5 stars
160,B00628K9BY,R2VSKNVYAMMVRN,"
King of the Hill Season 7 Instant video.
","

  I love this show and wish they would put the rest of the series on DVD, Hopefully they still will. But for now this is the only option. I bought the season and downloaded the episodes and the Amazon Unbox player to my computer. Depending on the speed of your computer it could take a while for the episodes to download. It took almost a whole day (24hrs) to finish downloading all 23 episodes. Plays well on the Unbox player and if you sync your compatible blu-ray player or device that has the amazon instant video app, It plays great on there too. If you watch using the instant video app on a compatible device you do not need to download the episodes they just play from your videos that you purchased. For me the video quality is good and the sound is great. I first bought this on itunes but would not play properly through itunes on my computer. I did not have an Ipod to test it on there. Price is also cheaper here on amazon. So I would recommend purchasing from Amazon Instant Video.

",5.0 out of 5 stars
161,B00628K9BY,R3GQ8J9GKD1FXR,"
One of my all time favorite cartoons. I am so glad the remainder of ...
","

  One of my all time favorite cartoons. I am so glad the remainder of the seasons were finally released on DVD after having to wait what must have been at least 10 years between the release of season 6 and 7, I think. I had actually given up thinking they weren't going to release the reminding seasons on DVD.

",5.0 out of 5 stars
162,B00628K9BY,R3N5AS6XHPAJ7S,"
2017
","

  Continues with solid and unique ways to deal with the problems these characters get into.  Do think this program doesn't get credit for its mainstream appeal that it helped to generate for animated programs.  It also does reflect the current times.

",5.0 out of 5 stars
163,B00628K9BY,RC1V5YX0Q1U0N,"
Don't stop now!
","

  Olive Films, thanks for releasing seasons seven and eight of KOTH (and better yet, both at once)! Thus a great wrong has been righted. Please release the remaining seasons as well! Picture and sound are fine. My only small complaint is that the DVD cases are so fragile, they crack if you merely look hard at them.

",5.0 out of 5 stars
164,B00628K9BY,R1THKDQY53S3RU,"
Still Great
","

  Wish the price was $10 a season but I'm still happy to have these on DVD after all this time

",4.0 out of 5 stars
165,B00628K9BY,RYJ8YKDL7YVJ4,"
the first disk worked fine, but the second dish is not working
","

  The dvd case is broken on the bottom, the first disk worked fine, but the second dish is not working. Cant see any scratches but it is skipping constantly or not playing any sound just showing the animation. Hoping its just a bad disk. And the 3rd disk wont be like this.

",3.0 out of 5 stars
166,B00628K9BY,R8H7W0X13ODFM,"
I love this show.
","

  Fantastic show.

",5.0 out of 5 stars
167,B00628K9BY,R37S9B4QUT24RW,"
Love this show
","

  This is my 3rd King of the Hill purchase through Amazon and always satisfied! Love this show!

",5.0 out of 5 stars
168,B00628K9BY,RD4RBYI6K187B,"
king of the hill
","

  i love how this season dvd looks the case is awesomethere are 3 discs and you don't have toflip any of them there are 8 episodeson a disc i just love it

",5.0 out of 5 stars
169,B00628K9BY,R2LJ5YFFD4ROQN,"
Great present
","

  Great show

",5.0 out of 5 stars
170,B00628K9BY,RAV65QCE8VVZE,"
Super Hank
","

  Love this show

",5.0 out of 5 stars
171,B00628K9BY,R1SUP80XV5IPIX,"
Product came with no problems
","

  I love king of the hill

",5.0 out of 5 stars
172,B00628K9BY,RN4KTIM8UCKBA,"
Five Stars
","

  Excellent season of King of the Hill.

",5.0 out of 5 stars
173,B00628K9BY,R1CE3TAD09M5K,"
One of the best animated shows made!
","

  I actually bought this as a gift, but it came in amazing condition and no issues playing. However, this only contains the episodes and no extras such as commentary. Unfortunate, but it adds to the collection of this amazing show.

",5.0 out of 5 stars
174,B00628K9BY,RLGNNIQIGVA6F,"
Gut wrenching laughter!
","

  One of the funniest animated series ever. I can totally relate to every character.Mike Judge outdid himself with this series.I sure hope that one day there are more seasons!

",5.0 out of 5 stars
175,B00628K9BY,R1RNXLYV444GI6,"
good, good...
","

  Its a good show that can help make a work day miserable turn to a good day at home

",5.0 out of 5 stars
176,B00628K9BY,R38IB6VT7MFIRR,"
I love KOTH. I own all 13 seasons.
","

  I love KOTH. I own all 13 seasons.

",5.0 out of 5 stars
177,B00628K9BY,RXXQR0ABV2ZZK,"
Great deal
","

  Been working on buying all seasons

",5.0 out of 5 stars
178,B00628K9BY,R34BGULPX43XNX,"
KOTH!
","

  Impressed by Olive Films in regards to this series. I like the packaging much better than the original releases. The quality is great. Glad Olive films released the series.

",5.0 out of 5 stars
179,B00628K9BY,RVHXR0EN2V80R,"
An Amazing Show - Don't Deny it.
","

  This is the best show ever. Once Netflix took it off their instant viewing, I had to find a place to satisfy my hunger for an amazing show that you can laugh with and learn from. The quality is great and the ease of maneuvering between episodes makes this a great way to watch the show after a long day of work.

",5.0 out of 5 stars
180,B00628K9BY,R3A48QTMUQDTYF,"
Great entertainment
","

  Great product, great service.

",5.0 out of 5 stars
181,B00628K9BY,RIPEZGV9SGKSM,"
Fast shipping
","

  Exactly as expected

",5.0 out of 5 stars
182,B00628K9BY,R3TYUK4HPLNJQ8,"
Five Stars
","

  Loved the TV show wish it didn't get cancelled

",5.0 out of 5 stars
183,B00628K9BY,R263G2O71K5ORW,"
Finally!
","

  I waited soooo long for this. Discs were great quality and the season didn't disappoint. Just as humorous as always.

",5.0 out of 5 stars
184,B00628K9BY,R1LY9860ZGR9GA,"
Finally!
","

  We ordered this for my girlfriend's mother. She's been a huge fan of the series since it aired. Finally getting it on DVD made her so happy!

",5.0 out of 5 stars
185,B00628K9BY,R1IPEDLY307OHF,"
Five Stars
","

  King of the Hill is the best

",5.0 out of 5 stars
186,B00628K9BY,R713WVBVA68ON,"
Five Stars
","

  Plays great, glad I bought it, missed this show when Netflix dropped it.

",5.0 out of 5 stars
187,B00628K9BY,RJOBVOZGZBY02,"
The picture and sound and color is GREAT!!
","

  The picture and sound and color is GREAT!!!!  The problem is at the end of the episode after the credits the DVD is not returning to the menu so I can pick another episode. I have used to different Reg. DVD PLAYERS.  I have the same problem with all the disc from season 7 & 8. Please write a review if you are having the same problem and let me know. Than call OLIVE FILMS at (630) 444-1757 and tell them.  NOV.18,2014

",5.0 out of 5 stars
188,B00628K9BY,R3E1O7UUQUTMMJ,"
Exactly what I ordered
","

  It was what I ordered

",5.0 out of 5 stars
189,B00628K9BY,R3BIHMYRXASDVQ,"
Best characters on tv ...and they are animated.
","

  I wish this show was still on. I can watch over and over and sometimes binge watch 4 to 5 episodes.

",5.0 out of 5 stars
190,B00628K9BY,R93AQG7AMRKOD,"
One of the best!
","

  One of the best seasons of one of the best shows ever created.  We should all be more like Hank Hill. :)

",5.0 out of 5 stars
191,B00628K9BY,R18X2ZNULN7ZZZ,"
Writing Spot On
","

  As a Texan, the writing is spot on.  But, be aware it takes a special type of sense of humor to like this.  Also, if Texan, you have to be sucre enough to laugh at yourself.

",5.0 out of 5 stars
192,B00628K9BY,RO91FMUU707NF,"
If you're gonna buy one then you better plan on buying them all
","

  If you're gonna buy one then you better plan on buying them all! Funny and great for my collection.

",5.0 out of 5 stars
193,B00628K9BY,R9PB7LBI2J6K1,"
Hilarious!
","

  Wish they’d bring this show back on TV.

",5.0 out of 5 stars
194,B00628K9BY,RFEWRVLTN8YOQ,"
Love it!
","

  Love King of the Hill and this makes a perfect addition to the other seasons that I own.

",5.0 out of 5 stars
195,B00628K9BY,R2B1KEH3INIJHH,"
Best cartoon
","

  Good

",5.0 out of 5 stars
196,B00628K9BY,R1DWZ1P7SFTPF8,"
Five Stars
","

  One of the greatest shows ever bar none

",5.0 out of 5 stars
197,B00628K9BY,RRP4278UW9NDO,"
Buy this now
","

  I bought this show for my husband, but we both love it almost as much as Hank loves propane and propane accessories!

",5.0 out of 5 stars
198,B00628K9BY,R1PS9J9JAK4E04,"
finally
","

  loving this show more and more, I was so excited to see that this season was available I couldn't stand it. Now I am keeping my fingers crossed that season

",5.0 out of 5 stars
199,B00628K9BY,R2X26IQ1T2MAIW,"
Five Stars
","

  Awesome!

",5.0 out of 5 stars
200,B07XKSQ7VX,R36CABV20Y8CJ9,$0,"

  Great game ....love how simple it is but a lot fun too.....easy to pick up and play ...came very quickly...but unfortunately i was disappointed because the box was badly damaged on arrival which is a real shame :( ....would of given it 5 star elseQuick update ......i was contacted by the seller about the damaged box which was obviously damaged in transit so not his fault just a bad delivery drivr .But he has very kindly offered to send out a new box which is amazing service from a small company...very impressed....will definitely be buying more of there games ...this one is very cool love it

",5.0 out of 5 stars
201,B07XKSQ7VX,R1JG91HI5TYS6A,$0,"

  Bag of Dungeon is a fun hack and slash dungeon exploring game with accessible rules and depth to keep it interesting. No two game is the same and can be played solo on your own or with up to three others.The website has free expansions you can print out to extend the game further, with three additional character sheets (plus a blank one if you want to design your own), skills and agendas for rewarding secret styles of play.A fun game with high quality tiles, cards and wooden Meeples. Highly recommended.

",5.0 out of 5 stars
202,B07XKSQ7VX,RZXNYBSPJC6O5,$0,"

  If, like me, you found D&D a little to intense and confusing, but want to get into RPG board games, then this game is for you.Simple gameplay - This game strikes the perfect balance of easy mechanics but with enough layers you wont get bored.Quality - i'd never purchased a kickstarter funded product and was worried. I needn't had, its sleek and with fantastic RPG detail.Replay-ability - Solo, multiplayer, cooperative, competitive its got them all.Allthough the gameplay is easy to pick up the game evolves as you go, and you can adapt it as you wish.It even has story/mission/objective cards to throw in later to spice things up. I've yet to deafeat the game so will be going back for more.Its worth the low price. Highly recomend.

",5.0 out of 5 stars
203,B07XKSQ7VX,RL18CJPVWQ8ZW,$0,"

  The game is great fun! High replayability in minimalistic style, easy to understand rules and a perfect intro for tabletop D&D.I replaced the heroes and monster tokens to painted miniatures to have a better experience with the kids and they loved it.

",5.0 out of 5 stars
204,B07XKSQ7VX,R27WRGZXCF6F4B,$0,"

  -5 stars plus 20 temporary starsThe title is Bag Of Dungeon.You need to escape a dungeon. To win you must escape WITH the ring. The Ring Of Creation appears when the last tile is placed. Each turn you need to move, battle, use some items, and make the dungeon with APs (Action Points).My most favourite thing to do is (drum roll please) SLAYING MONSTERS!!!!!! My fave item is The Blade Of Death. I created The Blade Of Death (NOT with The Ring Of Creation LOL) with the spare item tiles. Spare item tiles are tiles to replace worn-out items/monsters or… create your own! If The Blade Of Death is your only item +6 to battle roll. If it is your last item (inventory full) +11 to battle roll.I wouldn’t change anything about the game. I love the game as it is so there is nothing I don`t like. It`s a good game because…you…can…kill…a…DRAGON!!!!!!!!!!!!!!!!!!!!- S. aged 7 &11/12

",5.0 out of 5 stars
205,B07XKSQ7VX,R3FB9J9Y4VTLLB,$0,"

  Written and designed by two very talented guys. Great for playing solo too and as a co-operative game. I cannot fault it especially as their are updates and extras available free from Gunpowder studios website. Fantastic.

",5.0 out of 5 stars
206,B07XKSQ7VX,R1L8PUKEDS5AA9,$0,"

  I bought this game mainly for a one player dungeon crawler game. Once I saw the free extras you can get from the gunpowder studios; extra characters, magic items etc I thought the price reflected what I was getting and I wasn’t disappointed, the game is easy to play yet can be challenging and there are extra quests on scrolls to use where you have to rescue someone, escape the flood and there are 8 others.Best thing is that it doesn’t take long to set up and the game won’t take too long to play. I’ve enjoyed using my old Heroquest character figures and I love the mixture of monsters which you fight as you pull them out of the bag.

",5.0 out of 5 stars
207,B07XKSQ7VX,RUM2BJ02PCWKA,$0,"

  Such an easy game to get into and a lot of fun. Wander in and explore, collect loot and get out if you can get past the dragon who wants his ring back. You can solo it, co-op or all for yourself. Good bit of fun and great for kids getting into board games like my 10 year old son.Some newer rules online at the makers website which explains a few little things better but apart from that a good game.

",5.0 out of 5 stars
208,B07XKSQ7VX,RI2TT37S3M8OE,$0,"

  On the face of it a lightweight dungeon crawler, in reality encourages a range of strategies within a rule set that is easy to grasp; an excellent excample of well-crafted design.

",5.0 out of 5 stars
209,B07XKSQ7VX,R3FKGWN9ERU6MN,$0,"

  Always looking for the perfect little dungeon crawler.  May have just found it. Easy to set up, portable,easy to learn rules and quick to play with good replay-ability in like literally all the other dungeon crawlers out there.I have played it a number of times solo and love it.  So does my wife as it also takes up so little space again unknot gets.

",5.0 out of 5 stars
210,B07XKSQ7VX,R3N45AZS769O5W,$0,"

  This is a brilliantly simple game with some complex bits you work out the more you play, has excellent mechanics and a sense of unknown leading to excitement or dread depending on situation. Extra features are free to download on the website and add more to your game.

",5.0 out of 5 stars
211,B07XKSQ7VX,RWL07180D26KF,$0,"

  Fantastic game! Kept me busy during Covid19 lockdown. Played it solo and still yet to beat it, having tried probably 10-15 times. I love how it's different every time I play! I love how most games last 30-40 minutes so it's no big deal if you die.I've never played D&D before but I think this is the perfect entry point to that kind of thing.Brilliant quality tiles and great fun! Buy it!

",5.0 out of 5 stars
212,B07XKSQ7VX,R1T9XWW31WGMGY,$0,"

  I wanted a game i can play in a short amount of time yet still create a narrative about the adventure. This game provides that. The first couple of games the adventures didn't survive the beings in the tunnels, but on third try they managed to work their way out and escape with the ring of confidence, I mean creation.

",5.0 out of 5 stars
213,B07XKSQ7VX,R28Q7UVQ0LD94W,$0,"

  Very enjoyable game which is great fun to play. Never the same dungeon twice in a row and rules are straight forward and easy to learn. Would definitely recommend.

",5.0 out of 5 stars
214,B07XKSQ7VX,R2NULM8LF7BMGR,$0,"

  Brilliant game, nicely done. Nice and easy to pick up and play. A great introduction and alternative to D&D. Instructions could do with a little refining as it’s not entirely clear with certain rules in the gameplay we came across. Would benefit to play with someone familiar with D&D but not necessary. Thoroughly enjoyable and adventures will always vary from one to the next so will never be the same.

",4.0 out of 5 stars
215,B07XKSQ7VX,R14LBZQLD95Y1C,$0,"

  Played a couple of times already and we haven't won the base game yet.The monsters are surprisingly difficult to beat and the luck factor is huge.Easy to learn, quick setup and most importantly it fits nicely in the small box.Hopefully there will be expansions to this :)

",5.0 out of 5 stars
216,B07XKSQ7VX,R2NJZGCCZFMMYB,$0,"

  A fantastic game, the basic rules are simple to learn, my 6year old daughter knows them verbatim.The extra rules and online expansion sets are excellent and add to the game very nicely. I can not recommend this enough.

",5.0 out of 5 stars
217,B07XKSQ7VX,R1BW6UPNTD9G1V,$0,"

  Amazing  game!!  Good quality.  Quick to learn. I played 3 games in a row using 2 of the characters.  Each was totally different. A great dungeon laying system.  Easy to take anywhere in its own bag!

",5.0 out of 5 stars
218,B07XKSQ7VX,RVZ8D0R1O53MX,$0,"

  Great gameQuick and easy to learnCan be played solo, competitive or co operativeWould recommend for anyone any age

",5.0 out of 5 stars
219,B07XKSQ7VX,R33PA31JP4SXGZ,$0,"

  Really good little rpg game. Great for kids and adults. Played several times now with my son and we both love it. Great if you are looking to introduce anyone to dungeons and dragons type of games. Easy to set up, learn and quick to play. Hoping for expansions for this.

",5.0 out of 5 stars
220,B07XKSQ7VX,R17E5V7VLN4TFL,$0,"

  Great little game, even played it with six year old-although he always wants to run in and kill the dragon on his own!

",5.0 out of 5 stars
221,B07XKSQ7VX,REDOHD3HWIAP4,$0,"

  I bought this for my son for his birthday and he was really delighted. I would also like to say at how pleased I was withthe speed of the delivery.

",5.0 out of 5 stars
222,B07XKSQ7VX,R3V2YK6WKRRWN1,$0,"

  Ideal fun for the family. My 10 year old loves this. It's also a good way to slip in some stealth maths with adding to dice rolls!

",5.0 out of 5 stars
223,B07XKSQ7VX,R62SOBI8ZHYDT,$0,"

  Great game and great support on line for your questions on Board Geek.

",5.0 out of 5 stars
224,B07XKSQ7VX,R1NVOPS46MC1CV,$0,"

  Great old school style dungeon crawl.

",5.0 out of 5 stars
225,B07XKSQ7VX,R1TIPNVD58BE9H,$0,"

  Awesome game. Loving playing it

",5.0 out of 5 stars
226,B07XKSQ7VX,R8ZK4WHEFVV1Y,$0,"

  Fun game. Easy to play. Quick to learn. Convenient size. Good quality

",5.0 out of 5 stars
227,B07XKSQ7VX,R16SA7SZUDT7ZU,$0,"

  Good game for one person on lockdown

",5.0 out of 5 stars
228,B07XKSQ7VX,RP216M49P6MSO,$0,"

  Brilliant little game that is easy to learn and will give you (and your friends) a different adventure every time it is played. I am looking forward to the next game this studio releases.

",5.0 out of 5 stars
229,B07XKSQ7VX,R1A7MQVLLS7PMT,$0,"

  AAA+

",5.0 out of 5 stars
230,B07XKSQ7VX,R28SQY3FN6LVGX,$0,"

  Great game, no set up as you go it as you go along. No 2 games are the same

",5.0 out of 5 stars
231,B07XKSQ7VX,R295ZAVNRXBFKB,$0,"

  Great little dungeon explorer easy to pick up, fast play and handy enough to take anywhere.

",4.0 out of 5 stars
232,B07XKSQ7VX,R1CQY7SXKW9MM1,$0,"

  Played it once as a family better than expected

",5.0 out of 5 stars
233,B07XKSQ7VX,R2AU471Q67SAJH,$0,"

  best to be played with people that are a bit familiar with fantasy D&D type games.

",3.0 out of 5 stars
234,B07XKSQ7VX,R2FU3NP6D3Y4O2,$0,"

  Good introduction to roleplay

",4.0 out of 5 stars
235,B07XKSQ7VX,R2EX1P0953ZAYN,$0,"

  Super simples Spiel was Spass macht .

",5.0 out of 5 stars
236,B07XKSQ7VX,R3J1EQ1T6KXNJY,$0,"

  Tolles Spiel , die Original Regel ist nur auf Englisch, aber gut zu lesen. Nach zwei Testspielen findet man Spass .Eigentlich nur ein Manko, dt. Regel ist nur über Homepage zum runterladen, nicht in der Spielpackung dabei.

",4.0 out of 5 stars
237,B01F46RPS4,R3GO46HKG79D6F,"
I want to love this game, but just cannot
","

  At one time this was my number one most excited board game that I ever wanted to own.Now, this is my number one disappointment for games I've ever bought.  It's collecting dust and sits on my shelf.  Don't think though it's not because we don't play it or don't try to play it, because we did.  I kept pulling it off the shelf at game nights only to hear my Group of 4-6 players usually moan and groan, but I persisted.  I told them it would be different this time, that we could try a different house rule or online play variation I had read about.  We could get energy faster so the cards actually become usable, and we would remove many of the cards that just had useless effects.With each play, each attempt at changing playstyles on my part to make it fun for others, each time we tried to make it better it  just worsened for us.There is little to no point in every collecting energy and buying cards, the game just doesn't last long enough for that.  One of two things will happen in ever game.  Everyone will roll entirely for claws and go last monster standing, and in games of 4-6 you hardly get a turn or two before people are dropping like flies just from die rolls.  Or instead of claws some or everyone rolls purely for victory points, which can make the game even more boring and someone can win even faster.I just found in the end it wasn't worth even pulling to the table anymore.  Which is sad because, I LOVE the theme, the standees, the power up cards, the funny characters and powers.  I love it all as its individual components, it just doesn't feel like there is a game left over in the end.  You would leave everything in the box and just roll the dice until someone reaches 20 points and play the same game.I want to like it, I want to love it again, I just don't think that will ever happen for me or our Group.  I wanted to save this game so much in my collection that I even added the Power Up Expansion hoping it would fix things.  Sadly it also did not help.Great looking game, nice components, pointless parts of the game play and plays faster than setup and breakdown of it.

",3.0 out of 5 stars
238,B01F46RPS4,RLDVT0F8CW4V1,"
Great game, easy to learn for gaming newbs.
","

  Great game. Quick to learn.  Playable for Non gamers.  For hardcore gamers it will get boring fast it you play several rounds in a row, but is an amazingly balanced good game in small doses.My game group uses it as a warm up or a night cap.  Or if we have a non gamer over!  A must own for the collection.Once players are familiar, games can take as little as ten glorious minutes of Smashing!

",5.0 out of 5 stars
239,B01F46RPS4,R1LUTPFD2YCBJ4,"
A quick fun game for the family, or a filler game while you wait for your last gamer friend to drive over/pick up food.
","

  This 2-6 player game is fairly quick and simple to play. You roll dice like you would in Yahtzee, and you try and either accumulate points or knock the other monsters out.There's strategy, so it's not all dice rolling, but I would say that luck plays a bigger factor than actual skill in this game. But it's not as lopsided in the luck department like in Yahtzee by any means.There are also some cards that you can buy to either help improve your monster, or to help harm other monsters.All in all, it's a fun family game that doesn't take up a lot of time, and even younger kids can enjoy. There is the unlikely scenario where a person gets knocked out very early in the game, and if it's a child, she/he might be angry or upset that she/he has to sit on the sidelines whilst she/he waits for the game to end.

",4.0 out of 5 stars
